rule_id,rule_type,feature,scope,scope_value,metric,severity,text
40fd2706,Heterogeneity,intrinsic_elements,Market,China,SCD_score,medium,"Intrinsic Elements is +2.3pp globally on SCD Score, but -2.1pp in Market=China. Reversal — drill into Market split before briefing."
70f70347,Heterogeneity,intrinsic_elements,Market,Nigeria,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -7.9pp in Market=Nigeria. Reversal — drill into Market split before briefing."
fad8d8c4,Heterogeneity,intrinsic_elements,Market,Pakistan,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -3.3pp in Market=Pakistan. Reversal — drill into Market split before briefing."
bac98740,Heterogeneity,intrinsic_elements,Market,Turkey,SCD_score,medium,"Intrinsic Elements is +2.3pp globally on SCD Score, but -2.1pp in Market=Turkey. Reversal — drill into Market split before briefing."
e080a63d,Heterogeneity,intrinsic_elements,Market,Vietnam,SCD_score,high,"Intrinsic Elements is +2.3pp globally on SCD Score, but -5.1pp in Market=Vietnam. Reversal — drill into Market split before briefing."
45c44de3,Heterogeneity,food,Market,Australia,Attention_T2B,medium,"Food is +1.8pp globally on Attention, but -2.5pp in Market=Australia. Reversal — drill into Market split before briefing."
752441a6,Heterogeneity,food,Market,Belgium,Attention_T2B,medium,"Food is +1.8pp globally on Attention, but -2.7pp in Market=Belgium. Reversal — drill into Market split before briefing."
87405ca7,Heterogeneity,food,Market,Australia,Persuasion_T2B,medium,"Food is +3.0pp globally on Persuasion, but -1.8pp in Market=Australia. Reversal — drill into Market split before briefing."
d433b446,Heterogeneity,food,Market,Belgium,Persuasion_T2B,medium,"Food is +3.0pp globally on Persuasion, but -2.0pp in Market=Belgium. Reversal — drill into Market split before briefing."
1a6b885c,Heterogeneity,food,Market,Australia,Likeability_Love_Like_T2B,medium,"Food is +3.0pp globally on Likeability, but -1.8pp in Market=Australia. Reversal — drill into Market split before briefing."
45406a09,Heterogeneity,food,Market,Kazakhstan,Likeability_Love_Like_T2B,medium,"Food is +3.0pp globally on Likeability, but -2.1pp in Market=Kazakhstan. Reversal — drill into Market split before briefing."
9d6cbadb,Heterogeneity,food,Market,Romania,Likeability_Love_Like_T2B,medium,"Food is +3.0pp globally on Likeability, but -1.6pp in Market=Romania. Reversal — drill into Market split before briefing."
6aa2b074,Heterogeneity,food,Market,Australia,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -13.3pp in Market=Australia. Reversal — drill into Market split before briefing."
39a0ce3f,Heterogeneity,food,Market,Belgium,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -11.1pp in Market=Belgium. Reversal — drill into Market split before briefing."
9d464d53,Heterogeneity,food,Market,Spain,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -7.5pp in Market=Spain. Reversal — drill into Market split before briefing."
23e049ac,Heterogeneity,food,Market,Kazakhstan,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -5.5pp in Market=Kazakhstan. Reversal — drill into Market split before briefing."
a65ed905,Heterogeneity,food,Market,Romania,SCD_score,high,"Food is +4.8pp globally on SCD Score, but -4.4pp in Market=Romania. Reversal — drill into Market split before briefing."
cf57173b,Heterogeneity,seasonal,Market,South Korea,Likeability_Love_Like_T2B,medium,"Seasonal is +2.8pp globally on Likeability, but -2.5pp in Market=South Korea. Reversal — drill into Market split before briefing."
d04c5eb2,Heterogeneity,additional_elements_and_product_placement,Market,Argentina,SCD_score,medium,"Additional Elements is -1.7pp globally on SCD Score, but +2.0pp in Market=Argentina. Reversal — drill into Market split before briefing."
f84867ca,Heterogeneity,additional_elements_and_product_placement,Market,Spain,SCD_score,high,"Additional Elements is -1.7pp globally on SCD Score, but +7.0pp in Market=Spain. Reversal — drill into Market split before briefing."
d155eb4c,Heterogeneity,additional_elements_and_product_placement,Market,France,SCD_score,high,"Additional Elements is -1.7pp globally on SCD Score, but +3.9pp in Market=France. Reversal — drill into Market split before briefing."
29dc6021,Heterogeneity,additional_elements_and_product_placement,Market,Italy,SCD_score,medium,"Additional Elements is -1.7pp globally on SCD Score, but +2.0pp in Market=Italy. Reversal — drill into Market split before briefing."
88f4c8bf,Heterogeneity,additional_elements_and_product_placement,Market,Kazakhstan,SCD_score,high,"Additional Elements is -1.7pp globally on SCD Score, but +26.0pp in Market=Kazakhstan. Reversal — drill into Market split before briefing."
3bfc4b19,Heterogeneity,additional_elements_and_product_placement,Market,Mexico,SCD_score,medium,"Additional Elements is -1.7pp globally on SCD Score, but +2.6pp in Market=Mexico. Reversal — drill into Market split before briefing."
92b1ffff,Heterogeneity,call_to_action,Market,Mexico,SCD_score,high,"Call To Action is -3.1pp globally on SCD Score, but +5.6pp in Market=Mexico. Reversal — drill into Market split before briefing."
cac0f0a9,Boundary Condition,human_presence,Global,Global,SCD_score,medium,"Human works differently by format on SCD Score: Video=+2.6pp, Print=-1.2pp. Check asset_type interaction before briefing."
d1e87ac9,Boundary Condition,product_presence,Global,Global,Attention_T2B,medium,"Product works differently by format on Attention: Video=+2.3pp, Print=-1.6pp. Check asset_type interaction before briefing."
4702734c,Boundary Condition,product_presence,Global,Global,Likeability_Love_Like_T2B,medium,"Product works differently by format on Likeability: Video=+2.6pp, Print=-0.4pp. Check asset_type interaction before briefing."
81cb35fc,Boundary Condition,product_presence,Global,Global,SCD_score,medium,"Product works differently by format on SCD Score: Video=+4.9pp, Print=-1.1pp. Check asset_type interaction before briefing."
0c80e58b,Boundary Condition,products,Global,Global,Attention_T2B,medium,"Products works differently by format on Attention: Video=+0.9pp, Print=-1.5pp. Check asset_type interaction before briefing."
6c5d3851,Boundary Condition,passion_point,Global,Global,Attention_T2B,medium,"Passion Point works differently by format on Attention: Video=+3.5pp, Print=-0.9pp. Check asset_type interaction before briefing."
7faa24c3,Boundary Condition,passion_point,Global,Global,Persuasion_T2B,medium,"Passion Point works differently by format on Persuasion: Video=+3.4pp, Print=-0.5pp. Check asset_type interaction before briefing."
4b685fa2,Boundary Condition,passion_point,Global,Global,Likeability_Love_Like_T2B,medium,"Passion Point works differently by format on Likeability: Video=+3.5pp, Print=-1.0pp. Check asset_type interaction before briefing."
92f06108,Boundary Condition,intrinsic_elements,Global,Global,Attention_T2B,medium,"Intrinsic Elements works differently by format on Attention: Video=+2.4pp, Print=-0.3pp. Check asset_type interaction before briefing."
ed532454,Boundary Condition,seasonal,Global,Global,Attention_T2B,medium,"Seasonal works differently by format on Attention: Video=+2.8pp, Print=-2.2pp. Check asset_type interaction before briefing."
8d281cea,Boundary Condition,seasonal,Global,Global,Persuasion_T2B,medium,"Seasonal works differently by format on Persuasion: Video=+0.3pp, Print=-5.6pp. Check asset_type interaction before briefing."
8121fbf2,Boundary Condition,seasonal,Global,Global,Likeability_Love_Like_T2B,medium,"Seasonal works differently by format on Likeability: Video=+3.5pp, Print=-2.5pp. Check asset_type interaction before briefing."
a5cbedc3,Boundary Condition,additional_elements_and_product_placement,Global,Global,Attention_T2B,medium,"Additional Elements works differently by format on Attention: Video=+0.9pp, Print=-4.9pp. Check asset_type interaction before briefing."
90789b9c,Boundary Condition,additional_elements_and_product_placement,Global,Global,Persuasion_T2B,medium,"Additional Elements works differently by format on Persuasion: Video=+0.6pp, Print=-6.9pp. Check asset_type interaction before briefing."
1b21ff77,Boundary Condition,additional_elements_and_product_placement,Global,Global,Likeability_Love_Like_T2B,medium,"Additional Elements works differently by format on Likeability: Video=+0.2pp, Print=-6.4pp. Check asset_type interaction before briefing."
07c37ea1,Boundary Condition,additional_elements_and_product_placement,Global,Global,SCD_score,medium,"Additional Elements works differently by format on SCD Score: Video=-3.1pp, Print=+2.7pp. Check asset_type interaction before briefing."
8737718b,Boundary Condition,music_style,Global,Global,Likeability_Love_Like_T2B,medium,"Music Style works differently by format on Likeability: Video=+3.5pp, Print=-2.3pp. Check asset_type interaction before briefing."
6b75eb16,Boundary Condition,music_style,Global,Global,SCD_score,medium,"Music Style works differently by format on SCD Score: Video=+4.5pp, Print=-0.3pp. Check asset_type interaction before briefing."
a74f2719,Boundary Condition,moments,Global,Global,Attention_T2B,medium,"Moments works differently by format on Attention: Video=-1.5pp, Print=+1.2pp. Check asset_type interaction before briefing."
4e603fb2,Boundary Condition,moments,Global,Global,Persuasion_T2B,medium,"Moments works differently by format on Persuasion: Video=-2.3pp, Print=+0.6pp. Check asset_type interaction before briefing."
b63f2ec6,Boundary Condition,moments,Global,Global,Likeability_Love_Like_T2B,medium,"Moments works differently by format on Likeability: Video=-3.0pp, Print=+1.9pp. Check asset_type interaction before briefing."
f327d5ae,Boundary Condition,call_to_action,Global,Global,Attention_T2B,medium,"Call To Action works differently by format on Attention: Video=+3.1pp, Print=-3.8pp. Check asset_type interaction before briefing."
8615afdd,Boundary Condition,call_to_action,Global,Global,Persuasion_T2B,medium,"Call To Action works differently by format on Persuasion: Video=+2.7pp, Print=-4.6pp. Check asset_type interaction before briefing."
2390ce6a,Boundary Condition,call_to_action,Global,Global,Likeability_Love_Like_T2B,medium,"Call To Action works differently by format on Likeability: Video=+1.0pp, Print=-4.3pp. Check asset_type interaction before briefing."
78b150d3,Opportunity,animals_and_pets_presence,Global,Global,Attention_T2B,medium,"Animals And Pets delivers +3.9pp on Attention (***), but only in 6% of assets. Untapped opportunity — test more assets with this feature."
c38276fc,Opportunity,animals_and_pets_presence,Global,Global,Likeability_Love_Like_T2B,high,"Animals And Pets delivers +5.8pp on Likeability (***), but only in 6% of assets. Untapped opportunity — test more assets with this feature."
9991ac42,Opportunity,animals_and_pets_presence,Global,Global,SCD_score,high,"Animals And Pets delivers +8.7pp on SCD Score (***), but only in 6% of assets. Untapped opportunity — test more assets with this feature."
1266aab3,Opportunity,outdoors,Global,Global,Attention_T2B,medium,"Outdoors delivers +3.3pp on Attention (***), but only in 16% of assets. Untapped opportunity — test more assets with this feature."
0f9b5e7a,Opportunity,outdoors,Global,Global,Likeability_Love_Like_T2B,high,"Outdoors delivers +4.2pp on Likeability (***), but only in 16% of assets. Untapped opportunity — test more assets with this feature."
a851f866,Opportunity,outdoors,Global,Global,SCD_score,high,"Outdoors delivers +7.1pp on SCD Score (***), but only in 16% of assets. Untapped opportunity — test more assets with this feature."
53dedc1d,Opportunity,occasions,Global,Global,Attention_T2B,medium,"Occasions delivers +2.2pp on Attention (***), but only in 17% of assets. Untapped opportunity — test more assets with this feature."
e519ad1f,Opportunity,occasions,Global,Global,Likeability_Love_Like_T2B,medium,"Occasions delivers +3.5pp on Likeability (***), but only in 17% of assets. Untapped opportunity — test more assets with this feature."
bbddc93a,Opportunity,occasions,Global,Global,SCD_score,high,"Occasions delivers +10.8pp on SCD Score (***), but only in 17% of assets. Untapped opportunity — test more assets with this feature."
18f95b01,Opportunity,seasonal,Global,Global,Attention_T2B,medium,"Seasonal delivers +2.1pp on Attention (*), but only in 8% of assets. Untapped opportunity — test more assets with this feature."
24ddacc3,Opportunity,seasonal,Global,Global,Likeability_Love_Like_T2B,medium,"Seasonal delivers +2.8pp on Likeability (**), but only in 8% of assets. Untapped opportunity — test more assets with this feature."
8cb10f72,Opportunity,seasonal,Global,Global,SCD_score,high,"Seasonal delivers +8.6pp on SCD Score (***), but only in 8% of assets. Untapped opportunity — test more assets with this feature."
729b7208,Opportunity,emotions,Global,Global,Attention_T2B,medium,"Emotions delivers +2.6pp on Attention (*), but only in 4% of assets. Untapped opportunity — test more assets with this feature."
b984643d,Opportunity,emotions,Global,Global,Persuasion_T2B,medium,"Emotions delivers +3.2pp on Persuasion (*), but only in 4% of assets. Untapped opportunity — test more assets with this feature."
25c72fe9,Opportunity,emotions,Global,Global,Likeability_Love_Like_T2B,medium,"Emotions delivers +3.6pp on Likeability (**), but only in 4% of assets. Untapped opportunity — test more assets with this feature."
9f95a833,Opportunity,music_style,Global,Global,Attention_T2B,medium,"Music Style delivers +3.8pp on Attention (**), but only in 3% of assets. Untapped opportunity — test more assets with this feature."
efd61ac3,Opportunity,music_style,Global,Global,Likeability_Love_Like_T2B,medium,"Music Style delivers +4.0pp on Likeability (**), but only in 3% of assets. Untapped opportunity — test more assets with this feature."
40a823fa,Outlier,human_presence,OU,GCM,SCD_score,medium,Human in OU=GCM scores +11.0pp — 2.0σ from peer average (+1.6pp). Compare to similar OUs.
b7ac09b9,Outlier,food_presence,OU,INSWA,SCD_score,medium,Food in OU=INSWA scores -6.3pp — 2.2σ from peer average (+4.3pp). Compare to similar OUs.
a7abaeeb,Outlier,product_presence,OU,GCM,SCD_score,medium,Product in OU=GCM scores +15.0pp — 2.2σ from peer average (+2.4pp). Compare to similar OUs.
48c49987,Outlier,indoors,OU,INSWA,Attention_T2B,medium,Indoors in OU=INSWA scores -0.9pp — 2.3σ from peer average (+1.6pp). Compare to similar OUs.
3dbcc19d,Outlier,indoors,OU,INSWA,Likeability_Love_Like_T2B,medium,Indoors in OU=INSWA scores +0.0pp — 2.4σ from peer average (+2.5pp). Compare to similar OUs.
b6ff9515,Outlier,outdoors,OU,INSWA,Likeability_Love_Like_T2B,medium,Outdoors in OU=INSWA scores -0.7pp — 2.1σ from peer average (+3.7pp). Compare to similar OUs.
0db27b64,Outlier,color_spectrum,OU,NAOU,Attention_T2B,medium,Color Spectrum in OU=NAOU scores +5.4pp — 2.1σ from peer average (+2.0pp). Compare to similar OUs.
6a201bd4,Outlier,color_spectrum,OU,INSWA,Likeability_Love_Like_T2B,medium,Color Spectrum in OU=INSWA scores -6.1pp — 2.2σ from peer average (+2.0pp). Compare to similar OUs.
fb744fdf,Outlier,tone,OU,JSK,Persuasion_T2B,medium,Tone in OU=JSK scores +3.9pp — 2.4σ from peer average (+0.3pp). Compare to similar OUs.
4ecf4834,Outlier,tone,OU,JSK,Likeability_Love_Like_T2B,medium,Tone in OU=JSK scores +5.4pp — 2.1σ from peer average (+1.8pp). Compare to similar OUs.
6bcc1d2d,Outlier,intrinsic_elements,OU,INSWA,Attention_T2B,medium,Intrinsic Elements in OU=INSWA scores -2.3pp — 2.2σ from peer average (+1.0pp). Compare to similar OUs.
7661eab1,Outlier,intrinsic_elements,OU,INSWA,Likeability_Love_Like_T2B,medium,Intrinsic Elements in OU=INSWA scores -3.1pp — 2.3σ from peer average (+1.8pp). Compare to similar OUs.
5471b292,Outlier,food,OU,INSWA,SCD_score,medium,Food in OU=INSWA scores -16.2pp — 2.4σ from peer average (+2.8pp). Compare to similar OUs.
7f9f21d4,Outlier,seasonal,OU,EME,Attention_T2B,medium,Seasonal in OU=EME scores -6.2pp — 2.0σ from peer average (+2.8pp). Compare to similar OUs.
ed05d83b,Outlier,additional_elements_and_product_placement,OU,JSK,Attention_T2B,medium,Additional Elements in OU=JSK scores -6.5pp — 2.1σ from peer average (-1.2pp). Compare to similar OUs.
fd3cc2c6,Outlier,additional_elements_and_product_placement,OU,JSK,Persuasion_T2B,medium,Additional Elements in OU=JSK scores -7.5pp — 2.1σ from peer average (-1.6pp). Compare to similar OUs.
63210df2,Outlier,additional_elements_and_product_placement,OU,JSK,SCD_score,medium,Additional Elements in OU=JSK scores -19.4pp — 2.0σ from peer average (-3.0pp). Compare to similar OUs.
161ebf23,Outlier,tone,Category,Alcoholic RTD,Attention_T2B,medium,Tone in Category=Alcoholic RTD scores -13.7pp — 2.1σ from peer average (-0.3pp). Compare to similar Categorys.
80c9ea75,Outlier,tone,Category,Alcoholic RTD,Persuasion_T2B,medium,Tone in Category=Alcoholic RTD scores -14.3pp — 2.1σ from peer average (-1.6pp). Compare to similar Categorys.
1da63b90,Outlier,tone,Category,Alcoholic RTD,Likeability_Love_Like_T2B,medium,Tone in Category=Alcoholic RTD scores -17.6pp — 2.1σ from peer average (-0.4pp). Compare to similar Categorys.
68358419,Outlier,intrinsic_elements,Category,Alcoholic RTD,Attention_T2B,medium,Intrinsic Elements in Category=Alcoholic RTD scores -7.5pp — 2.1σ from peer average (+0.8pp). Compare to similar Categorys.
a484e43e,Outlier,intrinsic_elements,Category,Alcoholic RTD,Likeability_Love_Like_T2B,medium,Intrinsic Elements in Category=Alcoholic RTD scores -10.6pp — 2.1σ from peer average (+0.6pp). Compare to similar Categorys.
8374b8ae,Consensus,animals_and_pets_presence,Global,Global,All metrics,low,"Animals And Pets is positive across all 3 metrics: Attention +3.9pp, Persuasion +1.4pp, Likeability +5.8pp. Safe to brief — no trade-offs detected."
07cb7b3e,Consensus,color_spectrum,Global,Global,All metrics,low,"Color Spectrum is positive across all 3 metrics: Attention +2.8pp, Persuasion +2.8pp, Likeability +3.8pp. Safe to brief — no trade-offs detected."
360b0771,Consensus,emotions,Global,Global,All metrics,low,"Emotions is positive across all 3 metrics: Attention +2.6pp, Persuasion +3.2pp, Likeability +3.6pp. Safe to brief — no trade-offs detected."
60bff3d6,Consensus,food,Global,Global,All metrics,low,"Food is positive across all 3 metrics: Attention +1.8pp, Persuasion +3.0pp, Likeability +3.0pp. Safe to brief — no trade-offs detected."
7622b8aa,Consensus,food_presence,Global,Global,All metrics,low,"Food is positive across all 3 metrics: Attention +2.3pp, Persuasion +3.8pp, Likeability +4.0pp. Safe to brief — no trade-offs detected."
338aa94f,Consensus,graphic_design_style,Global,Global,All metrics,low,"Graphic Design Style is positive across all 3 metrics: Attention +1.3pp, Persuasion +0.0pp, Likeability +1.5pp. Safe to brief — no trade-offs detected."
dddb6a27,Consensus,human_presence,Global,Global,All metrics,low,"Human is positive across all 3 metrics: Attention +1.2pp, Persuasion +1.4pp, Likeability +2.2pp. Safe to brief — no trade-offs detected."
e02724f5,Consensus,indoors,Global,Global,All metrics,low,"Indoors is positive across all 3 metrics: Attention +3.5pp, Persuasion +3.2pp, Likeability +4.4pp. Safe to brief — no trade-offs detected."
d9887453,Consensus,intrinsic_elements,Global,Global,All metrics,low,"Intrinsic Elements is positive across all 3 metrics: Attention +2.1pp, Persuasion +3.2pp, Likeability +3.1pp. Safe to brief — no trade-offs detected."
6e032742,Consensus,music_style,Global,Global,All metrics,low,"Music Style is positive across all 3 metrics: Attention +3.8pp, Persuasion +1.2pp, Likeability +4.0pp. Safe to brief — no trade-offs detected."
6c690c26,Consensus,outdoors,Global,Global,All metrics,low,"Outdoors is positive across all 3 metrics: Attention +3.3pp, Persuasion +1.8pp, Likeability +4.2pp. Safe to brief — no trade-offs detected."
ef5bec72,Consensus,passion_point,Global,Global,All metrics,low,"Passion Point is positive across all 3 metrics: Attention +3.0pp, Persuasion +2.7pp, Likeability +3.4pp. Safe to brief — no trade-offs detected."
09083864,Consensus,product_presence,Global,Global,All metrics,low,"Product is positive across all 3 metrics: Attention +1.0pp, Persuasion +2.0pp, Likeability +1.9pp. Safe to brief — no trade-offs detected."
df09125e,Consensus,products,Global,Global,All metrics,low,"Products is positive across all 3 metrics: Attention +0.4pp, Persuasion +2.0pp, Likeability +1.6pp. Safe to brief — no trade-offs detected."
b216b1cd,Consensus,tone,Global,Global,All metrics,low,"Tone is positive across all 3 metrics: Attention +2.9pp, Persuasion +1.9pp, Likeability +3.3pp. Safe to brief — no trade-offs detected."
8f66a7c8,Anti-pattern,animatics_cartoons_presence,Global,Global,All metrics,high,"Animatics Cartoons is negative across all 3 metrics in Global=Global: Att -5.1pp, Pers -4.4pp, Like -3.3pp. Brief AGAINST this feature in this context."
4a219c64,Anti-pattern,moments,OU,ASP,All metrics,high,"Moments is negative across all 3 metrics in OU=ASP: Att -8.3pp, Pers -10.0pp, Like -11.8pp. Brief AGAINST this feature in this context."
54fc2111,Anti-pattern,additional_elements_and_product_placement,OU,JSK,All metrics,high,"Additional Elements is negative across all 3 metrics in OU=JSK: Att -6.5pp, Pers -7.5pp, Like -9.5pp. Brief AGAINST this feature in this context."
5af68c86,Anti-pattern,animatics_cartoons_presence,OU,JSK,All metrics,high,"Animatics Cartoons is negative across all 3 metrics in OU=JSK: Att -2.7pp, Pers -4.3pp, Like -2.6pp. Brief AGAINST this feature in this context."
9ebda18a,Anti-pattern,product_presence,OU,JSK,All metrics,medium,"Product is negative across all 3 metrics in OU=JSK: Att -2.9pp, Pers -1.6pp, Like -2.1pp. Brief AGAINST this feature in this context."
15cd5229,Anti-pattern,additional_elements_and_product_placement,OU,EME,All metrics,high,"Additional Elements is negative across all 3 metrics in OU=EME: Att -2.6pp, Pers -2.8pp, Like -3.9pp. Brief AGAINST this feature in this context."
0b3aa8e6,Anti-pattern,seasonal,OU,EME,All metrics,high,"Seasonal is negative across all 3 metrics in OU=EME: Att -6.2pp, Pers -6.1pp, Like -3.9pp. Brief AGAINST this feature in this context."
3a713d32,Anti-pattern,fashion_style,Category,SSD-Regular,All metrics,high,"Fashion Style is negative across all 3 metrics in Category=SSD-Regular: Att -8.8pp, Pers -3.5pp, Like -8.9pp. Brief AGAINST this feature in this context."
874b6b8c,Anti-pattern,moments,Category,SSD-Regular,All metrics,medium,"Moments is negative across all 3 metrics in Category=SSD-Regular: Att -1.1pp, Pers -1.3pp, Like -1.7pp. Brief AGAINST this feature in this context."
a6154b0e,Anti-pattern,additional_elements_and_product_placement,Category,SSD-Diet,All metrics,high,"Additional Elements is negative across all 3 metrics in Category=SSD-Diet: Att -6.7pp, Pers -6.8pp, Like -7.0pp. Brief AGAINST this feature in this context."
e15ab954,Anti-pattern,call_to_action,Category,SSD-Diet,All metrics,high,"Call To Action is negative across all 3 metrics in Category=SSD-Diet: Att -8.5pp, Pers -8.4pp, Like -11.1pp. Brief AGAINST this feature in this context."
e7bafbbf,Anti-pattern,seasonal,Category,SSD-Diet,All metrics,high,"Seasonal is negative across all 3 metrics in Category=SSD-Diet: Att -2.9pp, Pers -3.0pp, Like -1.1pp. Brief AGAINST this feature in this context."
b8cf4f6f,Anti-pattern,outdoors,Category,Water,All metrics,high,"Outdoors is negative across all 3 metrics in Category=Water: Att -3.6pp, Pers -6.4pp, Like -3.3pp. Brief AGAINST this feature in this context."
f1691406,Anti-pattern,human_presence,Category,RTD Tea / Iced Tea,All metrics,high,"Human is negative across all 3 metrics in Category=RTD Tea / Iced Tea: Att -3.4pp, Pers -2.9pp, Like -1.4pp. Brief AGAINST this feature in this context."
3188a5ca,Anti-pattern,occasions,Category,RTD Tea / Iced Tea,All metrics,high,"Occasions is negative across all 3 metrics in Category=RTD Tea / Iced Tea: Att -4.2pp, Pers -4.3pp, Like -2.8pp. Brief AGAINST this feature in this context."
3965cce6,Anti-pattern,passion_point,Category,RTD Tea / Iced Tea,All metrics,high,"Passion Point is negative across all 3 metrics in Category=RTD Tea / Iced Tea: Att -3.5pp, Pers -2.8pp, Like -2.9pp. Brief AGAINST this feature in this context."
e254bb20,Anti-pattern,products,Category,RTD Tea / Iced Tea,All metrics,high,"Products is negative across all 3 metrics in Category=RTD Tea / Iced Tea: Att -7.8pp, Pers -4.5pp, Like -6.1pp. Brief AGAINST this feature in this context."
dfab029d,Anti-pattern,human_presence,Category,Alcoholic RTD,All metrics,high,"Human is negative across all 3 metrics in Category=Alcoholic RTD: Att -8.5pp, Pers -7.6pp, Like -7.9pp. Brief AGAINST this feature in this context."
1f89bdf6,Anti-pattern,intrinsic_elements,Category,Alcoholic RTD,All metrics,high,"Intrinsic Elements is negative across all 3 metrics in Category=Alcoholic RTD: Att -7.5pp, Pers -6.6pp, Like -10.6pp. Brief AGAINST this feature in this context."
0fb82bd9,Anti-pattern,tone,Category,Alcoholic RTD,All metrics,high,"Tone is negative across all 3 metrics in Category=Alcoholic RTD: Att -13.7pp, Pers -14.3pp, Like -17.6pp. Brief AGAINST this feature in this context."
